PERMIT_TYPE	WDID	APP_ID	REPORTING_YEAR	REPORT_ID	EVENT_TYPE	MONITORING_LOCATION_NAME	MONITORING_LOCATION_TYPE	MONITOR_LOCATION_DESCRIPTION	MONITORING_LATITUDE	MONITORING_LONGITUDE	SAMPLE_ID	SAMPLE_DATE	SAMPLE_TIME	DISCHARGE_START_DATE	DISCHARGE_START_TIME	PARAMETER	RESULT_QUALIFIER	RESULT	UNITS	ANALYTICAL_METHOD	MDL	RL	DISCHARGE_END_DATE	DISCHARGE_END_TIME	CERTIFIER_NAME	CERTIFIED_DATE
Industrial	2 01I001507	180656	2021	1180218	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2605583	03/28/2022	08:50			pH	=	7	SU	pH_Paper	.1	.1			Todd Nienhouse	19-APR-22 09.04.03.591000 AM
Industrial	2 01I001507	180656	2021	1180218	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2605583	03/28/2022	08:50			Oil and Grease	=	12.1	mg/L	E1664A	.67	2.4			Todd Nienhouse	19-APR-22 09.04.03.591000 AM
Industrial	2 01I001507	180656	2021	1180218	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2605581	03/28/2022	08:40			Total Suspended Solids (TSS)	=	86	mg/L	A2540D	10	10			Todd Nienhouse	19-APR-22 09.04.03.591000 AM
Industrial	2 01I001507	180656	2021	1180218	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2605584	03/28/2022	08:55			Total Suspended Solids (TSS)	=	21	mg/L	A2540D	1.7	1.7			Todd Nienhouse	19-APR-22 09.04.03.591000 AM
Industrial	2 01I001507	180656	2021	1180218	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2605581	03/28/2022	08:40			Oil and Grease	=	6.9	mg/L	E1664A	.67	2.4			Todd Nienhouse	19-APR-22 09.04.03.591000 AM
Industrial	2 01I001507	180656	2021	1180218	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2605581	03/28/2022	08:40			pH	=	7	SU	pH_Paper	.1	.1			Todd Nienhouse	19-APR-22 09.04.03.591000 AM
Industrial	2 01I001507	180656	2022	1219214	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2633269	12/01/2022	09:55			Total Suspended Solids (TSS)	=	110	mg/L	A2540D	10	10			Todd Nienhouse	03-JAN-23 12.40.06.907000 PM
Industrial	2 01I001507	180656	2022	1219214	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2633269	12/01/2022	09:55			Oil and Grease	=	3.2	mg/L	E1664A	.49	.95			Todd Nienhouse	03-JAN-23 12.40.06.907000 PM
Industrial	2 01I001507	180656	2022	1219214	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2633269	12/01/2022	09:55			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	03-JAN-23 12.40.06.907000 PM
Industrial	2 01I001507	180656	2022	1219214	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2633271	12/01/2022	10:05			Oil and Grease	=	2.3	mg/L	E1664A	.49	.95			Todd Nienhouse	03-JAN-23 12.40.06.907000 PM
Industrial	2 01I001507	180656	2022	1219214	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2633271	12/01/2022	10:05			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	03-JAN-23 12.40.06.907000 PM
Industrial	2 01I001507	180656	2022	1219214	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2633271	12/01/2022	10:05			Total Suspended Solids (TSS)	=	64	mg/L	A2540D	5	5			Todd Nienhouse	03-JAN-23 12.40.06.907000 PM
Industrial	2 01I001507	180656	2022	1219214	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2633273	12/01/2022	10:25			Oil and Grease	ND		mg/L	E1664A	.49	.96			Todd Nienhouse	03-JAN-23 12.40.06.907000 PM
Industrial	2 01I001507	180656	2022	1219214	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2633273	12/01/2022	10:25			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	03-JAN-23 12.40.06.907000 PM
Industrial	2 01I001507	180656	2022	1219214	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2633273	12/01/2022	10:25			Total Suspended Solids (TSS)	=	30	mg/L	A2540D	1.3	1.3			Todd Nienhouse	03-JAN-23 12.40.06.907000 PM
Industrial	2 01I001507	180656	2022	1221071	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2636915	12/27/2022	05:30			pH	=	8.5	SU	pH_Paper	.1	.1			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1221071	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2636915	12/27/2022	05:30			Oil and Grease	=	6.7	mg/L	E1664A	1.6	5.1			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1221071	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2636913	12/27/2022	05:15			Total Suspended Solids (TSS)	=	61	mg/L	A2540D	5	5			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1221071	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2636913	12/27/2022	05:15			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1221071	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2636916	12/27/2022	05:45			Total Suspended Solids (TSS)	=	7.6	mg/L	A2540D	1.3	1.3			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1221071	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2636915	12/27/2022	05:30			Total Suspended Solids (TSS)	=	110	mg/L	A2540D	5	5			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1221071	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2636916	12/27/2022	05:45			Oil and Grease	ND		mg/L	E1664A	1.6	5			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1221071	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2636916	12/27/2022	05:45			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1221071	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2636913	12/27/2022	05:15			Oil and Grease	=	2.5	mg/L	E1664A	1.5	4.9			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1222125	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2641614	01/04/2023	19:45			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1222125	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2641608	01/04/2023	19:05			Total Suspended Solids (TSS)	=	43	mg/L	A2540D	5	5			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1222125	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2641601	01/04/2023	19:15			Total Suspended Solids (TSS)	=	73	mg/L	A2540D	5	5			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1222125	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2641601	01/04/2023	19:15			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1222125	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2641601	01/04/2023	19:15			Oil and Grease	=	1.9	mg/L	E1664A	1.6	5.1			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1222125	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2641608	01/04/2023	19:05			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1222125	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2641608	01/04/2023	19:05			Oil and Grease	ND		mg/L	E1664A	1.7	5.2			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1222125	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2641614	01/04/2023	19:45			Total Suspended Solids (TSS)	=	15	mg/L	A2540D	1.3	1.3			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1222125	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2641614	01/04/2023	19:45			Oil and Grease	ND		mg/L	E1664A	1.8	5.6			Todd Nienhouse	23-JAN-23 07.41.08.377000 AM
Industrial	2 01I001507	180656	2022	1226255	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2657975	02/03/2023	08:10			Oil and Grease	ND		mg/L	E1664A	1.7	5.3			Todd Nienhouse	17-FEB-23 11.05.15.021000 AM
Industrial	2 01I001507	180656	2022	1226255	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2657975	02/03/2023	08:10			pH	=	7	SU	pH_Paper	.1	.1			Todd Nienhouse	17-FEB-23 11.05.15.021000 AM
Industrial	2 01I001507	180656	2022	1226255	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2657973	02/03/2023	07:41			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	17-FEB-23 11.05.15.021000 AM
Industrial	2 01I001507	180656	2022	1226255	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2657975	02/03/2023	08:10			Total Suspended Solids (TSS)	=	18	mg/L	A2540D	2.5	2.5			Todd Nienhouse	17-FEB-23 11.05.15.021000 AM
Industrial	2 01I001507	180656	2022	1226255	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2657973	02/03/2023	07:41			Total Suspended Solids (TSS)	=	200	mg/L	A2540D	5	5			Todd Nienhouse	17-FEB-23 11.05.15.021000 AM
Industrial	2 01I001507	180656	2022	1226255	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2657973	02/03/2023	07:41			Oil and Grease	=	2	mg/L	E1664A	1.5	4.8			Todd Nienhouse	17-FEB-23 11.05.15.021000 AM
Industrial	2 01I001507	180656	2022	1226255	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2657970	02/03/2023	07:55			pH	=	8	SU	pH_Paper	.1	.1			Todd Nienhouse	17-FEB-23 11.05.15.021000 AM
Industrial	2 01I001507	180656	2022	1226255	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2657970	02/03/2023	07:55			Oil and Grease	=	2.1	mg/L	E1664A	1.5	4.8			Todd Nienhouse	17-FEB-23 11.05.15.021000 AM
Industrial	2 01I001507	180656	2022	1226255	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2657970	02/03/2023	07:55			Total Suspended Solids (TSS)	=	78	mg/L	A2540D	10	10			Todd Nienhouse	17-FEB-23 11.05.15.021000 AM
Industrial	2 01I001507	180656	2023	1272475	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2733634	12/29/2023	18:55			Total Suspended Solids (TSS)	=	39	mg/L	A2540D	.8	1			Todd Nienhouse	29-JAN-24 10.03.04.163000 AM
Industrial	2 01I001507	180656	2023	1272475	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2733634	12/29/2023	18:55			pH	=	7	SU	pH_Paper	.1	.1			Todd Nienhouse	29-JAN-24 10.03.04.163000 AM
Industrial	2 01I001507	180656	2023	1272475	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2733629	12/29/2023	19:17			Oil and Grease	=	1.8	mg/L	E1664A	.5	.98			Todd Nienhouse	29-JAN-24 10.03.04.163000 AM
Industrial	2 01I001507	180656	2023	1272475	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2733634	12/29/2023	18:55			Oil and Grease	ND		mg/L	E1664A	.53	1			Todd Nienhouse	29-JAN-24 10.03.04.163000 AM
Industrial	2 01I001507	180656	2023	1272475	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2733629	12/29/2023	19:17			Total Suspended Solids (TSS)	=	55	mg/L	A2540D	1.1	1.4			Todd Nienhouse	29-JAN-24 10.03.04.163000 AM
Industrial	2 01I001507	180656	2023	1272475	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2733632	12/29/2023	19:05			Total Suspended Solids (TSS)	=	40	mg/L	A2540D	1	1.3			Todd Nienhouse	29-JAN-24 10.03.04.163000 AM
Industrial	2 01I001507	180656	2023	1272475	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2733632	12/29/2023	19:05			Oil and Grease	=	1.5	mg/L	E1664A	.53	1			Todd Nienhouse	29-JAN-24 10.03.04.163000 AM
Industrial	2 01I001507	180656	2023	1272475	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2733632	12/29/2023	19:05			pH	=	7	SU	pH_Paper	.1	.1			Todd Nienhouse	29-JAN-24 10.03.04.163000 AM
Industrial	2 01I001507	180656	2023	1272475	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2733629	12/29/2023	19:17			pH	=	7	SU	pH_Paper	.1	.1			Todd Nienhouse	29-JAN-24 10.03.04.163000 AM
Industrial	2 01I001507	180656	2023	1276766	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2747683	01/31/2024	18:26			Total Suspended Solids (TSS)	=	84	mg/L	A2540D	1	1.3			Todd Nienhouse	23-FEB-24 02.49.33.186000 PM
Industrial	2 01I001507	180656	2023	1276766	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2747683	01/31/2024	18:26			pH	=	6	SU	pH_Paper	.1	.1			Todd Nienhouse	23-FEB-24 02.49.33.186000 PM
Industrial	2 01I001507	180656	2023	1276766	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2747683	01/31/2024	18:26			Oil and Grease	=	1.4	mg/L	E1664A	.59	1.2			Todd Nienhouse	23-FEB-24 02.49.33.186000 PM
Industrial	2 01I001507	180656	2023	1276766	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2747680	12/29/2023	18:43			Oil and Grease	=	1.8	mg/L	E1664A	.53	1			Todd Nienhouse	23-FEB-24 02.49.33.186000 PM
Industrial	2 01I001507	180656	2023	1276766	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2747688	01/31/2024	18:47			Oil and Grease	ND		mg/L	E1664A	.54	1.1			Todd Nienhouse	23-FEB-24 02.49.33.186000 PM
Industrial	2 01I001507	180656	2023	1276766	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2747688	01/31/2024	18:47			Total Suspended Solids (TSS)	=	40	mg/L	A2540D	.8	1			Todd Nienhouse	23-FEB-24 02.49.33.186000 PM
Industrial	2 01I001507	180656	2023	1276766	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2747688	01/31/2024	18:47			pH	=	6	SU	pH_Paper	.1	.1			Todd Nienhouse	23-FEB-24 02.49.33.186000 PM
Industrial	2 01I001507	180656	2023	1276766	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2747680	12/29/2023	18:43			pH	=	7	SU	pH_Paper	.1	.1			Todd Nienhouse	23-FEB-24 02.49.33.186000 PM
Industrial	2 01I001507	180656	2023	1276766	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2747680	12/29/2023	18:43			Total Suspended Solids (TSS)	=	59	mg/L	A2540D	2.3	2.9			Todd Nienhouse	23-FEB-24 02.49.33.186000 PM
Industrial	2 01I001507	180656	2024	1317620	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2795808	12/12/2024	04:15			Oil and Grease	=	2.1	mg/L	E1664A	.51	1			Todd Nienhouse	03-JAN-25 10.30.21.618000 AM
Industrial	2 01I001507	180656	2024	1317620	Qualifying Storm Event	SW-1 (Eastern Gate)	Effluent Monitoring	12-inch culvert next to main facility gate on eastern portion of property	37.72637	-122.19137	2795808	12/12/2024	04:15			pH	=	7	SU	pH_Paper	.1	.1			Todd Nienhouse	03-JAN-25 10.30.21.618000 AM
Industrial	2 01I001507	180656	2024	1317620	Qualifying Storm Event	SW-3 (North Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Northern Employee Parking Lot at corner of 98th Avenue and Biggie	37.72884	-122.19398	2795814	12/12/2024	04:45			pH	=	7	SU	pH_Paper	.1	.1			Todd Nienhouse	03-JAN-25 10.30.21.618000 AM
Industrial	2 01I001507	180656	2024	1317620	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2795813	12/12/2024	04:25			Oil and Grease	=	11.9	mg/L	E1664A	.57	1.1			Todd Nienhouse	03-JAN-25 10.30.21.618000 AM
Industrial	2 01I001507	180656	2024	1317620	Qualifying Storm Event	SW-2 (West Employee Lot)	Effluent Monitoring	Storm Drain Inlet in Western Employee Parking Lot along 98th Avenue	37.72881	-122.19588	2795813	12/12/2024	04:25			Total Suspended Solids (TSS)	=	200	mg/L	A2540D	16	20			Todd Nienhouse	03-JAN-25 10.30.21.618000 AM
