PERMIT_TYPE	APP_ID	WDID	STATUS	NOI_PROCESSED_DATE	NOT_EFFECTIVE_DATE	REGION_BOARD	COUNTY	OPERATOR_NAME	FACILITY_NAME	FACILITY_ADDRESS	FACILITY_ADDRESS_2	FACILITY_CITY	FACILITY_STATE	FACILITY_ZIP	FACILITY_LATITUDE	FACILITY_LONGITUDE	FACILITY_COUNTY	FACILITY_CONTACT_FIRST_NAME	FACILITY_CONTACT_LAST_NAME	FACILITY_TITLE	FACILITY_PHONE	FACILITY_EMAIL	FACILITY_TOTAL_SIZE	FACILITY_TOTAL_SIZE_UNIT	FACILITY_AREA_ACTIVITY	FACILITY_AREA_ACTIVITY_UNIT	PERCENT_OF_SITE_IMPERVIOUSNESS	PRIMARY_SIC	SECONDARY_SIC	TERTIARY_SIC	RECEIVING_WATER_NAME	INDIRECTLY	DIRECTLY	CERTIFIER_BY	CERTIFIER_TITLE	CERTIFICATION_DATE	QUESTION_TMDL_ANSWER
Industrial	181142	2 01I015828	Terminated	05/25/2000	02/28/2001	2	Alameda	AA Wheat Towing Inc	Aa Wheat Towing Inc 	3788 Depot Rd		Hayward	CA	94545	37.63798	-122.1328	Alameda	David	Reeder		510-792-1900		2	Acres		 	5	5015-Motor Vehicle Parts, Used			Alameda Flood Control						 
Industrial	181143	2 01I015844	Terminated	06/02/2000	04/01/2002	2	Alameda	Flextronics	Solectron Corp 	48233 Warm Springs Blvd		Fremont	CA	94539	37.47213	-121.91941	Alameda	RAY	Sajor		4089578500		550598	SqFt		 		3679-Electronic Components, NEC			Flood Control Zone						 
Industrial	181144	2 01I015845	Terminated	06/02/2000	09/01/2002	2	Alameda	Flextronics	Solectron Corp 	6730 Robertson Ave		Newark	CA	94560	37.5249	-122.02372	Alameda	RAY	Sajor		4089566708		105000	SqFt		 		3679-Electronic Components, NEC			Flood Control Line B						 
Industrial	181145	2 01I015846	Terminated	06/02/2000	09/01/2002	2	Alameda	Solectron Corp 	Solectron Corp 	38083 Cherry St		Newark	CA	94560	37.52612	-122.02053	Alameda	RAY	Sajor		4089566708		403614	SqFt		 		3679-Electronic Components, NEC			Flood Control Line B						 
Industrial	181146	2 01I015866	Terminated	06/14/2000	09/19/2018	2	Alameda	Chrisp Co 	Chrisp Co 	43650 Osgood Rd		Fremont	CA	94539	37.51594	-121.94387	Alameda	William	Buckman	Safety Director	510-656-2840	bbuckman@chrispco.com	5	Acres	3.25	Acres		3993-Signs and Advertising Specialties			San Francisco Bay	Y	N	Robert Chrisp	President	05-JUN-18 02.16.56.002000 PM	 
Industrial	181147	2 01I015885	Terminated	06/26/2000	09/18/2006	2	Alameda	SSA Terminals LLC	SSA Terminals 	3050 7th St		Oakland	CA	94607	37.80674	-122.32241	Alameda	Ken	Larson		5102719834	ken.larson@ssmarine.com	63	Acres		 		4449-Water Transportation of Freight, NEC			San Francisco Bay						 
Industrial	181148	2 01I015897	Active	06/27/2000		2	Alameda	Republic Services Vasco Road LLC	Vasco Road Landfill	4001 N Vasco Rd		Livermore	CA	94551	37.75211	-121.72137	Alameda	Josh	Mills	General Manager	952-232-2910	jmills3@republicservices.com	323	Acres	246	Acres		4953-Refuse Systems			Vasco Creek	Y	N	Joshua Mills	Environmental Manager	30-MAR-23 03.21.54.008000 PM	N
Industrial	181149	2 01I015900	Active	06/29/2000		2	Alameda	Alameda Cnty Industries 	Alameda County Industries 	610 Aladdin Ave		San Leandro	CA	94577	37.709754	-122.151359	Alameda	Alex	Button	Environmental Compliance Manager	510-357-7282	abutton@alamedacountyindustries.com	2.83	Acres	2	Acres	10	5093-Scrap and Waste Materials			San Francisco Bay	Y	N	Louie Pellegrini	President	15-APR-15 09.37.59.571000 AM	N
Industrial	181150	2 01I015933	Terminated			2	Alameda	Bonnell, Tom 	Dublin Concrete & Materials 	6393 Scarlett Ct		Dublin	CA	94568	37.70313	-121.90683	Alameda	Roxanne	Terrill		925-931-9401	pleasonton_trucking@yahoo.com	30000	SqFt		 		3273-Ready-Mixed Concrete			San Francisco						 
Industrial	181151	2 01I015945	Terminated	07/17/2000		2	Alameda	Stone Boat Yard Inc 	Stone Boat Yard 	2517 Blanding Ave		Alameda	CA	94501	37.76901	-122.23437	Alameda	Richard	Macguire		5105233030		1	Acres		 		3731-Ship Building and Repairing			Alameda Oakland Estuary						 
Industrial	181152	2 01I015964	Terminated	07/25/2000	10/28/2011	2	Alameda	Atlantic Aviation	Trajen Inc Flight Support dba Atlantic Aviation	19990 Skywest Dr		Hayward	CA	94541	37.66389	-122.12011	Alameda	Norman	Ramirez		510-264-5555	norman.ramirez@atlanticaviation.com	9	Acres		 		4581-Airports, Flying Fields, and Airport Terminal Services			Sulphur Creek						 
Industrial	181153	2 01I015986	Active	08/02/2000		2	Alameda	Quikrete 	Quikrete California LLC	6950 Stevenson Blvd		Fremont	CA	94538	37.50766	-121.99643	Alameda	John	Huckaba	General Manager	510-490-4670	jhuckaba@quikrete.com	11	Acres	6	Acres		3272-Concrete Products, Except Block and Brick			Mowry Slough	N	Y	John Huckaba	General Manager	11-JUL-18 10.13.23.768000 AM	N
Industrial	181154	2 01I016039	Terminated	08/23/2000	03/23/2007	2	Alameda	Container Recycling Alliance 	Container Recycling Alliance 	33333 Western Ave		Union City	CA	94587	37.59709	-122.0325	Alameda	Paul	Parkey		3234150166		6	Acres		 	13	5093-Scrap and Waste Materials			Stream						 
Industrial	181155	2 01I016063	Active	09/07/2000		2	Alameda	Certainteed Corp 	Certainteed LLC	6400 Stevenson Blvd		Fremont	CA	94538	37.51598	-121.99289	Alameda	Dan	Arata	Plant Manager	510-490-0890	dan.d.arata@saint-gobain.com	25	Acres	12	Acres	80	2952-Asphalt Felts and Coatings			San Francisco bay	Y	N	Dan Arata	Plant Manager	06-JAN-20 03.16.30.405000 PM	N
Industrial	181156	2 01I016085	Active	09/14/2000		2	Alameda	Central Concrete Supply	Central Concrete Supply Hayward	1844 W Winton Ave		Hayward	CA	94545	37.65295	-122.12672	Alameda	Toby	Goyette	Environmental Specialist	707-292-0916	goyettet@vmcmail.com	4.9	Acres	4.9	Acres		3273-Ready-Mixed Concrete			San Francisco Bay	Y	N	David Sheffield	Director Safety Health Environment	13-DEC-24 08.50.04.611000 AM	N
Industrial	181158	2 01I016086	Active	09/14/2000		2	Alameda	Central Concrete Supply	Central Concrete Supply Oakland	2400 Peralta St		Oakland	CA	94607	37.81833	-122.28834	Alameda	Kiana	Rodgers	Environmental Specialist	669-207-6010	RodgersK@vmcmail.com	174375	SqFt	174375	 	2	3273-Ready-Mixed Concrete			San Francisco Bay	Y	N	David Sheffield	Director Safety Health Environment	13-DEC-24 08.50.04.626000 AM	N
Industrial	181159	2 01I016098	Terminated	09/18/2000	10/23/2013	2	Alameda	Cargill Inc 	Cargill Inc Low Sulfate Dust O	37201 Hickory St		Newark	CA	94560	37.51438	-122.05013	Alameda	Sean	Riley		510-790-8625	sean_d_riley@cargill.com	99375	Acres		 	0	2899-Chemicals and Chemical Preparations, NEC			Newark Slough			Kelly Downing	EHS Supervisor	05-JUL-22 11.07.38.291000 AM	 
Industrial	181160	2 01I016131	Terminated	10/04/2000	06/15/2002	2	Alameda	Svenssons Auto Inc	Two Brothers Swede 	926 85th Ave		Oakland	CA	94621	37.74955	-122.18508	Alameda	RUNE	Svenson		5106354700		16000	SqFt		 	0	5015-Motor Vehicle Parts, Used			San Francisco Bay						 
Industrial	181161	2 01I016163	Terminated	10/24/2000	01/01/2007	2	Alameda	DeGussa Construction Chem Op Inc	Degussa Const Chem Op Inc 	38403 Cherry St		Newark	CA	94560	37.52432	-122.01709	Alameda	Rich	Hall		5107969911		5	Acres		 		2851-Paints, Varnishes, Lacquers, Enamels, and Allied Products	3272-Concrete Products, Except Block and Brick		East San Francisco Bay						 
Industrial	181162	2 01I016180	Active	10/31/2000		2	Alameda	Central Concrete Supply	Right Away Redy Mix Inc Union City	30100 Union City Blvd		Union City	CA	94587	37.60276	-122.08198	Alameda	Toby	Goyette	Environmental Specialist	707-292-0916	goyettet@vmcmail.com	42525	SqFt	42525	Sqft		3273-Ready-Mixed Concrete			San Francisco Bay	Y	N	David Sheffield	Director Safety Health Environment	13-DEC-24 08.50.04.642000 AM	N
Industrial	181163	2 01I016218	Terminated	11/15/2000	01/02/2002	2	Alameda	American Package Express 	Wester Parcel Express 	3760 Enterprise Ave		Hayward	CA	94545	37.63324	-122.13209	Alameda	Lupe	Cuen		562-906-6300		28000	SqFt		 	99	4212-Local Trucking Without Storage	4215-Courier Services Except by Air		Pacific Ocean						 
Industrial	181164	2 01I016225	Terminated	11/15/2000	05/25/2007	2	Alameda	Avanex 	Avanex 	40919 Encyclopedia Cir		Fremont	CA	94538	37.51587	-121.9862	Alameda	Steve	Palange		5108974188	Steve_Palange@avanex.com	200000	SqFt		 	1	3674-Semiconductors and Related Devices			South San Francisco Bay						 
Industrial	181165	2 01I016226	Active	11/15/2000		2	Alameda	LEES IMPERIAL WELDING INC	Lees Imperial Welding 	3300 Edison Way		Fremont	CA	94538	37.50921	-121.94468	Alameda	Lyndon	Johnson		5106574900	LJOHNSON@LEEIW.COM	4	Acres	3.5	Acres		3441-Fabricated Structural Metal			Coyote Creek	Y	N	LYNDON JOHNSON	FACILITIES MANAGER	16-JUL-19 07.49.08.593000 AM	N
Industrial	181166	2 01I016268	Terminated	12/04/2000	01/14/2008	2	Alameda	GLC Communication	Glc Communication 	47531 Warm Springs Blvd		Fremont	CA	94539	37.48085	-121.92444	Alameda	Pj	Sahota		5109799968		80000	SqFt		 		3674-Semiconductors and Related Devices			Ocean						 
Industrial	181167	2 01I016289	Terminated	12/21/2000	06/18/2015	2	Alameda	Seven Up Bottling Co 	Seven Up Bottling Co SF 	2875 Prune Ave		Fremont	CA	94539	37.50628	-121.94073	Alameda	Michael	Hisel		510-770-8777		10	Acres		 		2086-Bottled and Canned Soft Drinks and Carbonated Waters			San Francisco Bay			Michael Hisel		03-APR-14 01.13.49.510000 PM	 
Industrial	181168	2 01I016292	Terminated	12/21/2000	10/07/2015	2	Alameda	Right Away Redy Mix Inc 	Right Away Redy Mix Inc 	501 El Charro Rd		Pleasanton	CA	94588			Alameda	Lance	Quesada		925-443-2300		5	Acres		 		3273-Ready-Mixed Concrete			San Francisco Bay						 
Industrial	181169	2 01I016293	Active	12/21/2000		2	Alameda	Central Concrete Supply	Right Away Redy Mix Inc Oakland	401 Kennedy St		Oakland	CA	94606	37.77414	-122.23722	Alameda	Toby	Goyette	Environmental Specialist	707-292-0916	goyettet@vmcmail.com	2	Acres	2	Acres	99	3273-Ready-Mixed Concrete			San Francisco Bay	Y	N	David Sheffield	Director Safety Health Environment	13-DEC-24 08.50.04.657000 AM	N
Industrial	181170	2 01I016301	Terminated	01/02/2001	03/18/2011	2	Alameda	Schiffenhaus California Inc	Schiffenhaus CA Inc 	7041 Las Positas Rd Ste A		Livermore	CA	94551	37.70864	-121.70683	Alameda	Barah	Holloway		925-373-6340		158000	SqFt		 		2759-Commercial Printing, NEC									 
Industrial	181171	2 01I016338	Terminated	01/30/2001	08/31/2004	2	Alameda	AUK Semiconductor Inc	Auk Semiconductor Inc 	84301 Central Ave Ste E		Newark	CA	94560	37.537052	-122.01907	Alameda	Nam	Cho		5107441195	nkcho@verizone.net	8000	SqFt		 	0	3674-Semiconductors and Related Devices			San Francisco Bay						 
Industrial	181172	2 01I016340	Terminated	02/07/2001	08/01/2019	2	Alameda	Dependable Furniture 	Dependable Furniture 	888 Doolittle Dr		San Leandro	CA	94577	37.71863	-122.18997	Alameda	Francisco	Rodriguez		510-635-1111	francisco@dependablefm.com	3	Acres	1.2	Acres		2521-Wood Office Furniture	2522-Office Furniture, Except Wood		San Francisco Bay	N	N	SHANT KEVORKIAN	GM	15-JUN-15 11.58.00.846000 AM	 
Industrial	181173	2 01I016362	Terminated	02/15/2001	01/22/2008	2	Alameda	Office Pacific	Office Pac 	30776 Huntwood Ave		Hayward	CA	94544	37.61544	-122.0548	Alameda						2	Acres		 		2521-Wood Office Furniture	2599-Furniture and Fixtures, NEC	2522-Office Furniture, Except Wood	San Francisco Bay						 
Industrial	181174	2 01I016366	Terminated	02/21/2001	11/05/2015	2	Alameda	Allure Labs	Allure Labs 	30901 Wiegman Ct		Hayward	CA	94544	37.61374	-122.06129	Alameda	Sam	Dhatt		570-489-8896	sam@allurelabs.com	2	Acres	0	Sqft	0	2844-Perfumes, Cosmetics, and Other Toilet Preparations			Alameda Creek	Y	N	Sam Dhatt	Mr	05-NOV-15 08.47.43.000000 AM	 
Industrial	181174	2 01NEC001471	Active	02/21/2001		2	Alameda	Allure Labs	Allure Labs 	30901 Wiegman Ct		Hayward	CA	94544	37.61374	-122.06129	Alameda	Sam	Dhatt		570-489-8896	sam@allurelabs.com	2	Acres	0	Sqft	0	2844-Perfumes, Cosmetics, and Other Toilet Preparations			Alameda Creek	Y	N	Sam Dhatt	Mr	25-SEP-24 10.43.28.856000 AM	 
Industrial	181175	2 01I016372	Terminated	02/28/2001	02/13/2004	2	Alameda	Coors Tek 	Coorstek 	78 And 122 Lindbergh Ave		Livermore	CA	94550			Alameda	SHAWN	Butler		9253738324		191226	SqFt		 	0	3599-Industrial and Commercial Machinery and Equipment, NEC			Las Positas Creek						 
Industrial	181176	2 01I016381	Terminated	03/02/2001	02/04/2005	2	Alameda	Port of Oakland	Port Oakland Harbor Facilities	1799 Middle Harbor Rd		Oakland	CA	94607	37.79698	-122.30199	Alameda	Colleen	Liang		5106271184	cliang@portoakland.com	3	Acres		 		3799-Transportation Equipment, NEC	3714-Motor Vehicle Parts and Accessories		San Francisco Bay			Kristi McKenney	Executive Director	05-AUG-25 03.29.08.841000 PM	 
Industrial	181177	2 01I016443	Terminated	03/30/2001	11/23/2003	2	Alameda	SAF USA Corp	Lesaffre Yeast Corp 	1384 5th St		Oakland	CA	94607	37.80373	-122.29371	Alameda	Karl	Curda		5102729033		1	Acres		 		2099-Food Preparations, NEC			San Francisco Bay						 
Industrial	181178	2 01I016471	Terminated	04/18/2001	03/23/2007	2	Alameda	Manan, Fazel 	Import Ctr Auto Dismantlers 	3892 Depot Rd		Hayward	CA	94545	37.63782	-122.13524	Alameda						2	Acres		 		5015-Motor Vehicle Parts, Used			Slough To San Francisco Bay						 
Industrial	181179	2 01I016477	Active	04/20/2001		2	Alameda	Sysco Food Services 	Sysco Food Services San Francisco	5900 Stewart Ave		Fremont	CA	94538	37.51323	-121.98496	Alameda	Luis	BaLeon	Director of Fleet and Facilities	510-226-3270	luis.leon@sysco.com	48900	SqFt	14	Sqft	95	4213-Trucking, Except Local			San Francisco Bay (South)	Y	N	Morrio Robertson	VP of Operations	14-JAN-22 11.26.39.623000 AM	N
Industrial	181180	2 01I016479	Terminated	04/20/2001	12/01/2008	2	Alameda	American Airlines	American Airlines 	1 Airport Dr box 14		Oakland	CA	94621	37.71251	-122.21318	Alameda	Nancy	Early				5335	SqFt		 		4513-Air Courier Services			San Francisco Bay						 
Industrial	181181	2 01I016488	Terminated	04/25/2001	02/13/2003	2	Alameda	Lumenis Inc 	Lumenis Inc 	1249 And 1257 Quarry Ln		Pleasanton	CA	94566			Alameda	SANDI	Onsager		9252498000		1	Acres		 		3679-Electronic Components, NEC			San Francisco Bay						 
Industrial	181182	2 01I016507	Terminated	05/02/2001	04/23/2003	2		ajax auto wreckers	ajax auto wreckers	3764 depot rd.		Hayward	CA					Merza	Mohammed		510-781-0213		3	Acres		 	5	5015-Motor Vehicle Parts, Used			Slough To San Francisco Bay						 
Industrial	181184	2 01I016531	Terminated	05/21/2001	09/18/2003	2	Alameda	Heraeus Quartztech Inc 	Heraeus Quartztech Inc 	45875 Northport Loop E		Fremont	CA	94538	37.49069	-121.95263	Alameda	Keith	Jaquilard		510-249-9400		108900	SqFt		 		3231-Glass Products, Made of Purchased Glass			Laguna Creek						 
Industrial	181185	2 01I016532	Terminated	05/21/2001	08/20/2015	2	Alameda	Gul Ahmad	Atlantic B Auto Dismantler 	3788 Depot Rd		Hayward	CA	94545	37.63798	-122.1328	Alameda	GUL	Ahmad		5107827672		1	Acres		 	90	5015-Motor Vehicle Parts, Used			San Francisco  Bay						 
Industrial	181186	2 01I016541	Terminated	05/24/2001	10/11/2004	2	Alameda	Dean Foods Co 	Dean Foods Co 	2550 Merced St Bldg 8		San Leandro	CA	94577	37.70645	-122.16935	Alameda	Wayne	Brill		5103578993	wayne_brill@deanfoods.com	4	Acres		 		2026-Fluid Milk									 
Industrial	181187	2 01I016554	Terminated	06/04/2001	08/03/2009	2	Alameda	Utility Vault Co 	Utility Vault Co 	1901 Isabel Ave		Livermore	CA	94550	37.65593	-121.80561	Alameda	Alex	Wong		9253839604		18	Acres		 	98	3272-Concrete Products, Except Block and Brick			Arroyo Del Valle						 
Industrial	181188	2 01I016583	Terminated	06/18/2001	06/20/2012	2	Alameda	Marine Terminals Corp 	Marine Terminals Corp Tti Cont	2502 Middle Harbor Rd		Oakland	CA	94607	37.79903	-122.30596	Alameda	Evan	Hellman		510-267-3531		88	Acres		 	0	4491-Marine Cargo Handling			San Francisco Bay						 
Industrial	181189	2 01I016620	Terminated			2	Alameda	Pleasanton Trucking & Mat 	Pleasanton Trucking & Mat 	3457 Croak Rd		Pleasanton	CA	94588	37.70219	-121.84821	Alameda	Roxanne	Terrill		925-931-9401	pleasonton_trucking@yahoo.com	2	Acres		 		3295-Minerals and Earths, Ground or Otherwise Treated	4212-Local Trucking Without Storage		San Francisco Bay						 
Industrial	181190	2 01I016722	Terminated	08/21/2001	03/17/2003	2	Alameda	Chahaya Optronics 	Chahaya Optronics 	1710 Automation Pkwy		San Jose	CA	95131	37.38894	-121.88298	Alameda	Jeff	House		4085762113		4	Acres		 		3669-Communications Equipment, NEC			Coyote Creek						 
Industrial	181191	2 01I016726	Terminated	08/21/2001	09/04/2002	2	Alameda	American Package Express 	Western Parcel Express 	1035 Whipple Rd		Hayward	CA	94544	37.606	-122.03697	Alameda	Joe	Morales		562-906-6300		49000	SqFt		 	50	4212-Local Trucking Without Storage	4215-Courier Services Except by Air		Pacific Ocean						 
Industrial	181192	2 01I016732	Terminated	08/21/2001	04/05/2010	2	Alameda	Durham School Services Inc	Durham Trans Inc 	850 92nd Ave		Oakland	CA	94603	37.74354	-122.1842	Alameda	Len	Peterson		5103436803		2	Acres		 		4151-School Buses			San Francisco Bay						 
Industrial	181193	2 07I016739	Active	08/29/2001		2	Contra Costa	East Bay Municipal Utility District 	East Bay Municipal Utility District	105 Brookside Dr		North Richmond	CA	94801	37.96518	-122.37028	Contra Costa	Chris	Dembiczak		510-287-0509	cdembicz@edmud.com	320625	SqFt	150000	Sqft		4952-Sewerage Systems			San Pablo Creek	Y	N	Glenn Dombeck	Manager of Wastewater Treatment Division	30-MAR-23 09.34.55.413000 AM	N
Industrial	181194	2 01I016740	Terminated	08/29/2001	10/23/2009	2	Alameda	Qmect Inc dba Electrochem	Qmect Inc Dba Electrochem 	32500 Central Ave		Union City	CA	94587	37.60395	-122.03789	Alameda	MARSHALL	Roe		5104761840		21150	SqFt		 		3471-Electroplating, Plating, Polishing, Anodizing, and Coloring			San Francisco Bay						 
Industrial	181195	2 01I016748	Terminated	08/29/2001	01/14/2008	2	Alameda	SMA Equipment Co Inc	Sma Equipment Co Inc 	24701 Clawiter Rd		Hayward	CA	94545	37.63972	-122.11982	Alameda	David	Harrison		510-264-3520		2	Acres		 	80	3531-Construction Machinery and Equipment			San Francisco Bay						 
Industrial	181196	2 01I016761	Terminated	09/06/2001	06/03/2014	2	Alameda	Central Freight Lines Inc	Central Freight Lines Inc 	651 Sandoval Way		Hayward	CA	94544	37.62158	-122.05209	Alameda	Aaron	Holstein		850-638-9994		5	Acres		 		4213-Trucking, Except Local	4212-Local Trucking Without Storage		Ward Creek						 
Industrial	181197	2 01I016810	Terminated	09/25/2001	07/01/2004	2	Alameda	American Package Express 	Western Parcel Express 	1035 Whipple Rd		Hayward	CA	94544	37.606	-122.03697	Alameda	Joe	Morales		562-906-6300					 	10	4212-Local Trucking Without Storage									 
Industrial	181198	2 01I016823	Terminated	09/27/2001	11/11/2002	2	Alameda	Minnesota Corn Processors 	Minnesota Corn Processors Lsi 	1610 Whipple Rd		Union City	CA	94587	37.60597	-122.04593	Alameda	DAVE	Ashcroft		5104713832		93300	SqFt		 		2046-Wet Corn Milling			San Francisco Bay						 
Industrial	181199	2 01I016827	Terminated	10/03/2001	04/09/2007	2	Alameda	USCO Logistics	Usco Logistics Distribution Se	30803 Santana St # 05		Hayward	CA	94544	37.61672	-122.0572	Alameda	Ray	Rojas		5104772622		129600	SqFt		 	100	4225-General Warehousing and Storage			San Francisco Bay						 
Industrial	181200	2 01I016833	Terminated	10/03/2001	07/01/2010	2	Alameda	Toyota Logistics Services Inc 	Toyota Logistics Services Inc 	45250 Fremont Blvd		Fremont	CA	94538	37.49944	-121.94857	Alameda	Todd	Tilk		310-468-5291		40	Acres		 	5	5013-Motor Vehicle Supplies and New Parts			San Francisco Bay						 
Industrial	181201	2 01I016852	Terminated	10/09/2001	10/23/2009	2	Alameda	US Corp Opsys 	US Corp Opsys 	47375 Fremont Blvd		Fremont	CA	94538	37.47577	-121.94412	Alameda	CHUCK	Monach		5104402525		2	Acres		 		3679-Electronic Components, NEC			Coyote Creek						 
Industrial	181202	2 01I016872	Terminated	10/17/2001	09/27/2004	2	Alameda	Dependable Highway Express	Dependable Highway Express Inc	7200 Edgewater Dr		Oakland	CA	94621	37.74895	-122.20925	Alameda	Tom	Tuite		5105693600		6	Acres		 		4212-Local Trucking Without Storage			San Francisco Bay						 
Industrial	181203	2 01I016873	Active	10/17/2001		2	Alameda	Wente Bros Inc 	Wente Vineyards Estate Winery 	5565 Tesla Rd		Livermore	CA	94550	37.66509	-121.72425	Alameda	Brian	 Starkovich 		925-456-2313	brian.starkovich@wentevineyards.com	6	Acres	2	Acres	0	2084-Wines, Brandy, and Brandy Spirits			Arroyo Las Positas	Y	N	BRIAN STARKOVICH	DIRECTOR OF ENGINEERING AND MAINTENANCE	11-SEP-20 12.38.53.552000 PM	N
Industrial	181204	2 01I016881	Terminated	10/23/2001	05/09/2014	2	Alameda	Cargill Inc 	Cargill Inc Hill Parcel Area 	Western End Enterprise Dr		Newark	CA	94560			Alameda	Sean	Riley		510-790-8625	sean_d_riley@cargill.com	25	Acres		 	0	4953-Refuse Systems			Plummer Creek			Kelly Downing	EHS Supervisor	05-JUL-22 11.07.38.316000 AM	 
Industrial	181205	2 01I016892	Terminated	11/08/2001	11/14/2003	2	Alameda	Axon Photonics 	Axon Photonics 	250 N Mines Rd		Livermore	CA	94551	37.69265	-121.74563	Alameda	BLAIR	Smith		9254436300		140607	SqFt		 		3674-Semiconductors and Related Devices			San Francisco Bay						 
Industrial	181206	2 01I016922	Terminated	11/21/2001	11/14/2003	2	Alameda	Genoa Corp 	Genoa Corp 	41762 Christy St		Fremont	CA	94538	37.51217	-121.97961	Alameda	FELIPE	Caoili		5109793000		86200	SqFt		 		8734-Testing Laboratories			Mowry Slough Coyote Rive						 
Industrial	181207	2 01I016939	Terminated	11/21/2001	05/14/2020	2	Alameda	Excelitas Technologies	Excelitas Technologies	44370 Christy St		Fremont	CA	94538	37.49933	-121.96197	Alameda	Mauro	Manzano	Facilities Manager	510-979-6817	mauro.manzano@excelitas.com	90000	SqFt	1	Acres	81	3641-Electric Lamp Bulbs and Tubes			Coyote Creek watershed	Y	N	Mauro Manzano	Facilities Manager	23-JUN-15 01.41.24.558000 PM	 
Industrial	181208	2 01I017001	Terminated	12/27/2001	01/22/2008	2	Alameda	AJ Daw Printing Ink Co	A J Daw Printing Ink Co 	25655 Nickel Pl		Hayward	CA	94545	37.63254	-122.12408	Alameda	Mike	Ziegler		5108878357		7184	SqFt		 	5	2893-Printing Ink			San Francisco Bay						 
Industrial	181209	2 01I017009	Terminated	12/27/2001	11/22/2004	2	Alameda	Clean Sciences Inc 	Clean Sciences Inc 	301 Whitney Pl		Fremont	CA	94539	37.4697	-121.91971	Alameda	JONATHAN	Kaye		5104408660		4756	SqFt		 	45	3471-Electroplating, Plating, Polishing, Anodizing, and Coloring			Scott Creek						 
